"","Date","All Downtown","All Midtown","All Upper East Side","All Upper Manhattan","All Upper West Side","Alley Park","Astoria","Auburndale","Bath Beach","Battery Park City","Bay Ridge","Baychester","Bayside","Bedford Park","Bedford-Stuyvesant","Bellerose","Belmont","Bensonhurst","Bergen Beach","Boerum Hill","Borough Park","Bowne Park","Briarwood","Brighton Beach","Bronx","Bronxwood","Brooklyn","Brooklyn Heights","Brookville","Brownsville","Bushwick","Cambria Heights","Canarsie","Carroll Gardens","Castle Hill","Central Harlem","Central Park South","Central Queens","Chelsea","Chinatown","City Island","Civic Center","Clearview","Clinton Hill","Co-op City","Cobble Hill","College Point","Columbia St Waterfront District","Concourse","Coney Island","Corona","Country Club","Crotona Park East","Crown Heights","Ditmas Park","Douglaston","Downtown Brooklyn","DUMBO","Dyker Heights","East Brooklyn","East Elmhurst","East Flatbush","East Harlem","East New York","East Tremont","East Village","Eastchester","Edenwald","Elmhurst","Financial District","Flatbush","Flatiron","Flatlands","Floral Park","Flushing","Fordham","Forest Hills","Fort Greene","Fresh Meadows","Gerritsen Beach","Glen Oaks","Glendale","Gowanus","Gramercy Park","Gravesend","Greenpoint","Greenwich Village","Greenwood","Hamilton Heights","Highbridge","Hillcrest","Hollis","Howard Beach","Hunts Point","Inwood","Jackson Heights","Jamaica","Jamaica Estates","Jamaica Hills","Kensington","Kew Gardens","Kew Gardens Hills","Kingsbridge","Laconia","Laurelton","Little Italy","Little Neck","Long Island City","Longwood","Lower East Side","Manhattan","Manhattan Beach","Manhattanville","Marble Hill","Marine Park","Maspeth","Melrose","Middle Village","Midtown","Midtown East","Midtown South","Midtown West","Midwood","Mill Basin","Morningside Heights","Morris Heights","Morris Park","Morrisania","Mott Haven","New Hyde Park","Nolita","North Brooklyn","North Corona","Northeast Queens","Northwest Brooklyn","Northwest Queens","Norwood","NYC","Oakland Gardens","Ocean Parkway","Old Mill Basin","Ozone Park","Park Slope","Parkchester","Pelham Bay","Pelham Gardens","Pelham Parkway","Pomonok","Port Morris","Prospect Heights","Prospect Lefferts Gardens","Prospect Park","Prospect Park South","Queens","Queens Village","Queensboro Hill","Red Hook","Rego Park","Richmond Hill","Ridgewood","Riverdale","Rockaway All","Roosevelt Island","Rosedale","Schuylerville","Seagate","Sheepshead Bay","Soho","Soundview","South Brooklyn","South Jamaica","South Ozone Park","South Queens","South Richmond Hill","Springfield Gardens","St. Albans","Staten Island","Stuyvesant Town/PCV","Sunnyside","Sunset Park","The Rockaways","Throgs Neck","Tremont","Tribeca","University Heights","Upper East Side","Upper West Side","Utopia","Van Nest","Wakefield","Washington Heights","West Harlem","West Village","Westchester Village","Whitestone","Williamsbridge","Williamsburg","Windsor Terrace","Woodhaven","Woodlawn","Woodside","Woodstock"
"64",2015-04-30,3525,3500,2725,1850,3150,NA,1863,NA,NA,3600,1600,NA,NA,1400,1899,NA,NA,1500,NA,2623,1495,NA,1513,1800,1350,NA,2300,2900,NA,1355,1900,NA,NA,2500,NA,1963,6900,1750,3895,2250,NA,NA,NA,2400,NA,2920,NA,2200,1350,NA,1600,NA,NA,1649,1550,NA,3225,3733,NA,1766,NA,1395,2019,1250,NA,2600,NA,NA,1650,3875,1450,4700,NA,NA,1550,NA,1863,2575,NA,NA,NA,NA,2500,3300,1413,2500,3700,1978,1700,NA,NA,NA,NA,NA,1500,1700,NA,NA,NA,1725,1750,1550,1300,NA,NA,2895,NA,3000,NA,2495,3200,NA,NA,NA,NA,1500,NA,NA,3875,3300,3950,3400,1450,NA,3390,NA,1400,NA,1700,NA,3595,2983,NA,1585,2750,2000,1350,2780,NA,NA,NA,NA,2500,NA,1300,NA,NA,NA,NA,2425,1585,2375,1773,1800,NA,NA,1900,1900,NA,1600,1800,1425,2995,NA,NA,NA,1500,3495,1288,1500,NA,NA,1625,NA,NA,NA,1295,3284,1875,1525,1425,NA,1599,5120,1287,2725,3150,NA,NA,1388,1700,1750,3500,NA,NA,1299,3050,2300,1625,NA,1700,NA
"65",2015-05-31,3500,3551,2750,1850,3150,NA,1900,NA,NA,3713,1598,NA,NA,1350,1950,NA,NA,1400,NA,2500,1475,NA,1538,1850,1349,NA,2213,2800,NA,1383,1947,NA,NA,2600,NA,1950,6500,1750,3875,2300,NA,NA,NA,2450,NA,2550,NA,2200,1325,NA,1650,NA,NA,1700,1513,NA,3240,3738,NA,1850,NA,1395,2042,1300,NA,2600,NA,NA,1888,3895,1400,4788,NA,NA,1550,NA,1850,2550,NA,NA,NA,NA,2575,3450,1500,2473,3648,2000,1788,NA,NA,NA,NA,NA,1550,1700,NA,NA,NA,1700,1775,1550,1317,NA,NA,2350,NA,2950,NA,2500,3216,NA,NA,NA,NA,NA,NA,NA,4000,3350,3950,3500,1485,NA,3390,NA,1400,NA,1550,NA,3364,2841,NA,1600,2750,2000,1300,2750,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2400,1600,2300,1750,1850,NA,NA,2400,1899,NA,1675,1800,1348,2918,NA,NA,NA,1500,3773,1275,1500,NA,NA,1675,NA,NA,NA,1250,3216,1900,1550,1348,NA,NA,5100,1300,2750,3150,NA,NA,1338,1685,1750,3573,NA,NA,1287,3000,2100,1675,NA,1700,NA
"66",2015-06-30,3500,3551,2800,1900,3150,NA,1900,NA,NA,3785,1600,NA,NA,1312,1925,NA,NA,1500,NA,2600,1475,NA,1663,1600,1325,NA,2200,2800,NA,1370,2000,NA,NA,2600,NA,1999,6250,1775,3850,2298,NA,NA,NA,2400,NA,2550,NA,2225,1350,1860,1600,NA,NA,1700,1600,NA,3163,3888,NA,1895,NA,1395,2093,NA,NA,2650,NA,NA,1675,3876,1450,4788,NA,NA,1500,1225,1850,2500,NA,NA,NA,NA,2600,3650,1513,2450,3500,1900,1850,NA,NA,NA,NA,NA,1595,1700,NA,1650,NA,1684,1700,1550,1309,NA,NA,2375,NA,2998,NA,2650,3250,NA,NA,NA,NA,1587,NA,NA,3960,3400,3950,3500,1499,NA,3390,NA,1399,NA,NA,NA,3395,2999,1575,1598,2700,2100,1313,2795,NA,NA,NA,NA,2450,NA,NA,NA,NA,NA,NA,2350,1600,2200,1650,1875,NA,NA,2000,1850,NA,1950,1813,1345,2898,NA,NA,NA,1550,3850,1275,1550,NA,NA,1599,NA,NA,NA,1370,3337,1875,1600,1345,NA,1413,4995,1330,2800,3150,NA,NA,1250,1700,NA,3500,NA,NA,NA,3150,2300,NA,NA,1725,NA
"67",2015-07-31,3495,3550,2800,1900,3228,NA,1900,NA,NA,3705,1600,NA,NA,1300,1950,NA,NA,1425,NA,2600,1475,NA,1650,1600,1300,NA,2250,2838,NA,1400,2100,NA,NA,2575,NA,1995,6500,1795,3890,2300,NA,NA,NA,2400,NA,2650,NA,2200,1300,NA,1650,NA,NA,1700,1600,NA,3145,3717,NA,1900,NA,1400,1998,NA,NA,2650,NA,NA,1650,3900,1500,4650,NA,NA,1550,1200,1895,2600,NA,NA,NA,NA,2598,3595,1499,2600,3500,2000,1850,1225,NA,NA,NA,NA,1595,1700,NA,1599,NA,1657,1750,NA,1300,NA,NA,2450,NA,3100,NA,2675,3270,NA,NA,NA,NA,NA,NA,NA,3973,3435,3950,3480,1500,NA,3335,NA,1350,NA,NA,NA,3295,3000,1525,1600,2695,2100,1338,2795,NA,NA,NA,NA,2475,1225,NA,NA,NA,NA,NA,2300,1595,2200,1638,1885,NA,NA,2000,1850,NA,1900,1800,1345,3238,NA,NA,NA,1550,3525,1275,1550,NA,NA,1550,NA,NA,NA,1500,3410,1900,1600,1345,NA,1350,5005,1278,2800,3228,NA,NA,1249,1700,1850,3500,NA,NA,NA,3195,2250,NA,NA,1673,NA
"68",2015-08-31,3595,3500,2850,1900,3250,NA,2000,NA,NA,3798,1650,NA,1400,1300,1950,NA,NA,1400,NA,2600,1463,NA,1623,1599,1350,NA,2300,2750,NA,1375,2113,NA,NA,2500,NA,2000,6950,1800,3900,2800,NA,NA,NA,2400,NA,2850,NA,2250,1350,NA,1650,NA,NA,1900,1600,NA,3115,3738,NA,1950,NA,1400,1995,1850,NA,2750,NA,NA,1795,3800,1500,4695,NA,NA,1573,NA,1925,2600,NA,NA,NA,NA,2700,3500,1499,2500,4000,2000,1850,NA,NA,NA,NA,NA,1600,1700,NA,NA,NA,1700,1838,NA,1300,NA,NA,2400,NA,2995,NA,2650,3300,NA,NA,NA,NA,NA,NA,NA,3850,3350,4000,3480,1500,NA,3390,NA,1425,NA,NA,NA,3195,2995,NA,1600,2700,2150,1300,2800,NA,NA,NA,NA,2500,1216,NA,NA,NA,NA,NA,2300,1600,2275,1650,1900,NA,NA,2200,1850,NA,2000,1825,1350,3223,NA,NA,NA,1550,3300,1250,1595,NA,NA,1575,NA,NA,NA,1935,3462,1900,1500,1350,NA,1400,5303,1295,2850,3250,NA,NA,1250,1700,1850,3650,NA,NA,NA,3100,2200,NA,NA,1600,NA
"69",2015-09-30,3600,3500,2945,1900,3298,NA,1900,NA,NA,3835,1700,NA,NA,1350,1900,NA,NA,1450,NA,2700,1400,NA,1663,1650,1350,NA,2300,2850,NA,1350,2100,NA,NA,2600,NA,1950,7250,1795,3895,2700,NA,NA,NA,2350,NA,2850,NA,2300,1350,1950,1650,NA,NA,1900,1600,NA,3179,3792,NA,1900,NA,1425,2000,NA,NA,2795,NA,NA,1750,3790,1425,4690,NA,NA,1600,NA,1900,2600,NA,NA,NA,NA,2800,3525,1499,2550,4000,2000,1795,NA,NA,NA,NA,NA,1575,1795,NA,NA,NA,1700,1775,NA,1400,NA,NA,3225,NA,3000,NA,2723,3300,NA,NA,NA,NA,NA,NA,NA,3800,3395,4056,3400,1500,NA,2973,NA,NA,NA,NA,NA,3200,2900,NA,1650,2795,2100,1300,2795,NA,NA,NA,NA,2500,1210,NA,NA,NA,NA,NA,2450,1600,2350,1650,1875,NA,NA,1899,1785,NA,1900,1825,1400,2658,NA,NA,NA,1550,3613,1275,1599,NA,NA,1500,NA,NA,NA,1685,3472,1900,1550,1400,NA,1300,4595,NA,2945,3298,NA,NA,NA,1750,1750,3600,NA,NA,NA,3053,2450,NA,NA,1585,NA
"70",2015-10-31,3595,3500,2850,1850,3250,NA,1900,NA,NA,3813,1675,NA,NA,1395,1900,NA,NA,1350,NA,2600,1400,NA,1675,1695,1350,NA,2299,2800,NA,1400,2000,NA,NA,2600,1300,1900,7850,1750,3963,2500,NA,NA,NA,2300,NA,2575,NA,2250,1350,1925,1650,NA,NA,1800,1600,NA,3100,3852,NA,1875,NA,1395,1965,1525,NA,2750,NA,NA,1713,3727,1463,4650,NA,NA,1600,1250,1825,2595,NA,NA,NA,NA,2400,3500,1300,2600,4195,1900,1785,NA,NA,NA,1400,NA,1625,1725,NA,1650,NA,1724,1700,NA,1400,NA,NA,2413,NA,2950,NA,2600,3250,NA,NA,NA,NA,NA,NA,NA,3850,3295,3999,3390,1500,NA,3140,NA,NA,NA,NA,NA,3395,3000,NA,1695,2750,2100,1313,2750,NA,NA,NA,NA,2500,1255,NA,NA,NA,NA,NA,2400,1600,2350,1700,1850,NA,NA,2399,1750,NA,1800,1800,1350,2579,NA,NA,NA,1538,3475,1350,1575,NA,NA,1400,NA,NA,NA,1395,3300,1950,1650,1350,NA,1300,4573,NA,2850,3250,NA,NA,1250,1700,1850,3595,NA,NA,NA,3115,2469,NA,NA,1575,NA
"71",2015-11-30,3545,3480,2800,1850,3200,NA,1900,NA,NA,3800,1650,NA,NA,1350,1950,NA,NA,1400,NA,2550,1500,NA,1695,1700,1385,NA,2300,2818,NA,1398,1925,NA,NA,2500,NA,1965,7500,1750,3800,2300,NA,NA,NA,2308,NA,2700,NA,NA,1300,NA,1650,NA,NA,1800,1600,NA,3060,3762,NA,1875,NA,1395,1995,NA,NA,2795,NA,NA,1750,3659,1500,4480,NA,NA,1625,1300,1850,2600,NA,NA,NA,NA,2100,3400,1450,2475,4000,1950,1800,NA,NA,NA,1400,NA,1625,1738,NA,1650,NA,1713,1700,1875,1400,NA,NA,2463,NA,2900,NA,2600,3200,NA,NA,NA,NA,1500,NA,NA,3800,3250,3965,3300,1525,NA,2800,NA,1400,NA,NA,NA,3295,2999,NA,1695,2700,2000,1350,2700,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2450,1625,2395,1900,1850,NA,NA,2450,1798,1475,1788,1850,1375,2773,NA,NA,NA,1550,3400,NA,1595,NA,NA,1450,NA,NA,NA,1405,3257,1850,1650,1375,NA,1300,4495,1300,2800,3200,NA,NA,NA,1700,1850,3520,NA,NA,NA,3150,2195,NA,NA,1600,NA
"72",2015-12-31,3595,3495,2895,1850,3200,NA,1900,NA,NA,3700,1650,NA,NA,1338,1922,NA,NA,1399,NA,2500,NA,NA,1693,1700,1400,NA,2250,2700,NA,1350,1975,NA,NA,2500,NA,2025,7500,1750,3875,2200,NA,NA,NA,2320,NA,2500,NA,NA,1300,NA,1650,NA,NA,1800,1600,NA,3100,3882,NA,1895,NA,1400,1995,NA,NA,2795,NA,NA,1750,3655,1500,4510,NA,NA,1549,1300,1850,2573,NA,NA,NA,NA,2595,3500,1400,2363,4095,2050,1795,NA,NA,NA,NA,NA,1650,1700,NA,NA,NA,1725,1700,1800,1400,NA,NA,2400,NA,2930,NA,2650,3250,NA,NA,NA,NA,1500,NA,NA,3700,3300,3995,3317,1525,NA,2800,NA,1450,NA,NA,NA,3100,3000,NA,1638,2695,2100,1350,2750,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2375,1600,2350,1700,1875,NA,NA,2450,1795,1450,1799,1825,NA,3000,NA,NA,NA,1525,3395,1425,1575,NA,NA,1475,NA,NA,NA,1395,3217,1895,1600,NA,NA,1300,4495,1300,2895,3200,NA,NA,1400,1744,1800,3600,NA,NA,NA,3200,2200,NA,NA,1638,NA
"73",2016-01-31,3570,3450,2900,1862,3200,NA,1900,NA,NA,3525,1600,NA,NA,1450,1922,NA,NA,1399,NA,2575,1425,NA,1663,1675,1450,NA,2315,2735,NA,1350,2000,NA,NA,2500,NA,2000,7238,1750,3868,2195,NA,NA,NA,2399,NA,2700,NA,NA,1325,1850,1625,NA,NA,1800,1700,NA,3073,3882,NA,1900,NA,1425,2000,NA,NA,2850,NA,NA,1700,3750,1550,4585,NA,NA,1550,1300,1800,2600,NA,NA,NA,NA,2600,3600,1475,2500,3963,1999,1798,NA,NA,NA,NA,NA,1650,1673,NA,NA,NA,1650,1750,NA,1400,NA,NA,2350,NA,2898,NA,2700,3250,NA,NA,NA,NA,1513,NA,NA,3700,3295,4008,3250,1550,NA,2900,NA,1450,NA,NA,NA,3295,3025,NA,1690,2726,2100,1350,2800,NA,NA,NA,NA,2550,NA,NA,NA,NA,NA,NA,2350,1650,2400,1850,1875,NA,NA,2387,1900,1400,1698,1800,NA,3100,NA,NA,NA,1500,3323,NA,1595,NA,NA,1495,NA,NA,NA,NA,3191,1950,1675,NA,NA,1375,4411,NA,2900,3200,NA,NA,1450,1750,1850,3600,NA,NA,NA,3150,2225,NA,NA,1650,NA
"74",2016-02-29,3600,3500,2895,1885,3200,NA,1975,NA,NA,3600,1600,NA,1875,1438,1900,NA,NA,1400,NA,2600,1450,NA,1693,1669,1450,NA,2300,2800,NA,1400,1900,NA,NA,2500,NA,2000,7000,1750,3895,2150,NA,NA,NA,2320,NA,2700,NA,NA,NA,1925,1755,NA,NA,1850,1772,NA,3073,3822,NA,1900,NA,1450,2019,NA,NA,2895,NA,NA,1750,3795,1550,4593,NA,NA,1650,1275,1800,2600,NA,NA,NA,NA,2595,3600,1500,2400,3773,1950,1800,NA,NA,NA,NA,NA,1650,1695,NA,NA,NA,1650,1738,1875,1400,NA,NA,2550,NA,2954,NA,2650,3250,NA,NA,NA,NA,NA,NA,NA,3750,3359,4053,3300,1550,NA,3173,NA,1450,NA,NA,NA,3295,2931,1650,1698,2724,2100,1350,2800,NA,NA,NA,NA,2550,NA,NA,NA,NA,NA,NA,2450,1736,2400,1900,1900,NA,NA,NA,1950,NA,1648,1763,NA,3100,NA,NA,NA,1600,3295,NA,1600,NA,NA,1500,NA,NA,NA,1500,3399,1900,1750,NA,NA,NA,4720,1350,2895,3200,NA,NA,1450,1750,1900,3800,NA,NA,NA,3025,2150,NA,NA,1650,NA
"75",2016-03-31,3650,3500,2933,1925,3200,NA,1950,NA,NA,3615,1650,NA,1775,1450,1950,NA,NA,1413,NA,2625,1395,NA,1695,1796,1425,NA,2300,2700,NA,1350,1900,NA,NA,2500,NA,2100,6995,1750,3850,2295,NA,NA,NA,2398,NA,2675,NA,NA,1350,NA,1760,NA,NA,1898,1795,NA,3097,3810,1475,1900,NA,1450,2190,NA,NA,2895,NA,NA,1850,3783,1500,4450,NA,NA,1700,1313,1800,2600,NA,NA,NA,NA,2990,3800,1575,2498,3773,2000,1900,NA,NA,NA,NA,NA,1600,1695,NA,1573,NA,1650,1700,NA,1375,NA,NA,2650,NA,3080,NA,2600,3300,NA,NA,NA,NA,1550,NA,NA,3725,3395,4050,3370,1545,NA,3092,1350,1450,NA,NA,NA,3450,2893,NA,1700,2800,2150,1350,2825,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2538,1690,2400,1800,1900,NA,NA,NA,1950,NA,1700,1800,1425,3100,NA,NA,NA,1597,3650,NA,1600,NA,NA,1500,NA,NA,NA,1695,3685,1900,1600,1425,NA,1270,4850,1358,2933,3200,NA,NA,1450,1700,1900,3800,NA,NA,NA,2995,2200,NA,NA,1695,NA
"76",2016-04-30,3692,3550,2890,1916,3250,NA,1999,NA,NA,3750,1650,NA,2100,1450,2000,NA,NA,1425,NA,2595,1425,NA,1695,1800,1450,NA,2395,2798,NA,1325,2060,NA,NA,2500,NA,2100,6995,1800,3995,2200,NA,NA,NA,2400,NA,2750,NA,2300,1350,NA,1785,NA,NA,1900,1650,NA,3071,3900,1475,1995,NA,1495,2156,1450,NA,2800,NA,NA,1788,3800,1500,4463,NA,NA,1675,1275,1900,2600,NA,NA,NA,NA,3000,3825,1685,2550,3850,2000,1850,NA,NA,NA,NA,NA,1601,1750,NA,NA,NA,1670,1800,1875,1438,NA,NA,2550,NA,3090,NA,2595,3300,NA,NA,NA,NA,NA,NA,NA,3750,3395,3995,3490,1538,NA,3170,NA,1450,NA,1500,NA,3600,2857,NA,1750,2800,2200,1400,2838,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2550,1675,2400,1950,1975,NA,NA,NA,1975,NA,1750,1825,1450,2950,NA,NA,NA,1575,3700,NA,1600,NA,NA,1525,NA,NA,NA,2140,3616,1900,1675,1450,NA,1295,4908,1300,2890,3250,NA,NA,1450,1700,NA,3763,NA,NA,NA,2963,2200,NA,NA,1650,NA
"77",2016-05-31,3670,3600,2850,1950,3230,NA,1950,NA,NA,3825,1650,NA,1850,1450,2025,NA,NA,1500,NA,2650,1525,NA,1750,1725,1450,NA,2395,2898,NA,1400,2095,NA,NA,2500,NA,2100,6490,1800,4000,2200,NA,NA,NA,2500,NA,2850,NA,2395,1395,1911,1785,NA,NA,1960,1725,NA,3000,4000,1450,2000,NA,1485,2100,1425,NA,2800,NA,NA,1675,3795,1550,4540,NA,NA,1650,1285,1900,2600,NA,NA,NA,NA,3037,3795,1688,2500,3700,1950,1850,NA,NA,NA,NA,NA,1650,1795,NA,1625,NA,1700,1800,NA,1450,NA,NA,2688,NA,3125,NA,2650,3300,NA,NA,NA,NA,NA,NA,NA,3800,3400,4008,3500,1558,NA,3118,NA,1450,NA,1550,NA,3598,2800,NA,1750,2800,2200,1363,2850,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2470,1699,2400,1850,1995,NA,NA,2300,1950,NA,1725,1845,NA,3200,NA,NA,NA,1550,3550,NA,1600,NA,NA,1550,NA,NA,NA,2300,3548,1879,1700,NA,NA,1300,4782,1300,2850,3230,NA,NA,1450,1700,NA,3795,NA,NA,NA,2979,2100,NA,NA,1620,NA
"78",2016-06-30,3650,3575,2795,1950,3170,NA,1995,NA,NA,3795,1700,NA,NA,1450,2100,NA,NA,1500,NA,2875,1500,NA,1698,1798,1450,NA,2350,2900,NA,1400,2100,NA,NA,2500,NA,2100,6620,1800,4000,2300,NA,NA,NA,2500,NA,2700,NA,2400,1412,1832,1780,NA,NA,1900,1795,NA,3090,3800,NA,2000,NA,1500,2200,NA,NA,2813,NA,NA,1800,3798,1600,4536,NA,NA,1725,1375,1900,2700,NA,NA,NA,NA,2498,3692,1600,2550,3700,1899,1900,NA,NA,NA,NA,NA,1663,1800,NA,NA,NA,1775,1800,1650,1450,NA,NA,2650,NA,3137,NA,2700,3295,NA,NA,NA,NA,NA,NA,NA,3850,3400,4000,3495,1549,NA,3240,NA,1475,NA,1800,NA,3595,2833,NA,1725,2800,2250,1350,2850,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2550,1750,2350,1890,1999,NA,NA,2200,1900,NA,1793,1800,1550,3261,NA,NA,NA,1550,3300,NA,1650,NA,NA,1500,NA,NA,NA,2140,3515,1900,1675,1550,NA,NA,4693,1408,2795,3170,NA,NA,1450,1700,1950,3795,NA,NA,NA,2979,2150,NA,NA,1699,NA
"79",2016-07-31,3628,3500,2750,1968,3195,NA,1900,NA,NA,3813,1700,NA,NA,1463,2100,NA,NA,1550,NA,2535,1463,NA,1750,1795,1450,NA,2350,2900,NA,1500,2100,NA,NA,2600,NA,2100,6825,1800,3970,2400,NA,NA,NA,2500,NA,2600,NA,2395,1450,1856,1755,NA,NA,1900,1700,NA,3100,3955,NA,2000,NA,1500,2100,NA,NA,2795,NA,NA,1800,3870,1600,4536,NA,NA,1700,1350,1850,2650,NA,NA,NA,NA,2800,3785,1563,2550,3750,1900,1850,NA,NA,NA,NA,NA,1698,1775,NA,1675,NA,1775,1825,1975,1500,NA,NA,2625,NA,3115,NA,2750,3225,NA,NA,NA,NA,NA,NA,NA,3895,3350,4015,3400,1625,NA,3250,NA,1500,NA,1638,NA,3398,2940,NA,1750,2796,2200,1375,2800,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2350,1900,2350,1800,1950,NA,NA,NA,1938,NA,1790,1798,1595,3100,NA,NA,NA,1550,3250,NA,1650,NA,NA,1613,NA,NA,NA,2140,3542,1925,1600,1595,NA,NA,5000,1399,2750,3195,NA,NA,NA,1725,2050,3700,NA,NA,NA,3064,2100,NA,NA,1700,NA
"80",2016-08-31,3523,3500,2725,1950,3195,NA,1950,NA,NA,3683,1650,NA,1748,1450,2099,NA,NA,1550,NA,2520,1600,NA,1625,1800,1450,NA,2350,2850,NA,1450,2200,NA,NA,2600,1450,2000,6500,1850,3895,2398,NA,NA,NA,2400,NA,2675,NA,2398,1525,NA,1848,NA,NA,1948,1700,NA,3071,3675,NA,2050,NA,1550,2085,NA,NA,2750,NA,NA,1770,3835,1650,4495,NA,NA,1700,1350,1900,2700,NA,NA,NA,NA,3176,3600,1600,2385,3595,1973,1850,NA,NA,NA,NA,NA,1600,1800,NA,NA,NA,1750,1800,NA,1650,NA,NA,2600,NA,3035,NA,2750,3200,NA,NA,NA,NA,NA,NA,NA,3800,3300,4015,3380,1595,NA,3100,NA,1500,NA,1696,NA,3478,2900,NA,1700,2800,2338,1375,2795,1750,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2400,1925,2300,1795,2000,NA,NA,NA,2000,NA,1825,1775,1550,3100,NA,NA,NA,1593,3150,NA,1650,NA,NA,1650,NA,NA,NA,1500,3581,1900,1650,1550,NA,NA,4998,1350,2725,3195,NA,NA,1450,1785,2000,3695,NA,NA,NA,3000,2095,NA,NA,1673,NA
"81",2016-09-30,3550,3500,2775,1925,3200,NA,2000,NA,NA,3600,1650,NA,NA,1500,2097,NA,NA,NA,NA,2520,2078,NA,1595,1750,1495,NA,2343,2995,NA,1450,2100,NA,NA,2550,1450,2000,6500,1830,3895,2700,NA,NA,NA,2422,NA,2525,NA,2400,1495,NA,1778,NA,NA,1913,1750,NA,3048,3744,NA,2000,NA,1575,2100,NA,NA,2795,NA,NA,1700,3755,1650,4495,NA,NA,1650,1348,1949,2725,NA,NA,NA,NA,3000,3500,1625,2463,3775,1950,1850,NA,NA,NA,NA,NA,1650,1698,NA,NA,NA,1725,1790,1838,1525,NA,NA,2598,NA,2995,NA,2698,3200,NA,NA,NA,NA,NA,NA,NA,3795,3300,4089,3350,1575,NA,3098,1450,1500,NA,NA,NA,3395,2800,NA,1695,2800,2300,1398,2750,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2498,1900,2300,1795,2000,NA,NA,NA,1987,NA,1850,1773,1675,3095,NA,NA,NA,1625,3400,NA,1655,NA,NA,1625,NA,NA,NA,1500,3559,1950,1750,1675,NA,1350,4998,NA,2775,3200,NA,NA,1395,1750,NA,3600,NA,NA,NA,2945,2095,NA,NA,1650,NA
"82",2016-10-31,3555,3495,2775,1950,3200,NA,2000,NA,NA,3550,1650,NA,NA,1450,2000,NA,NA,1500,NA,2478,1600,NA,1600,1750,1481,NA,2300,2900,NA,1400,2100,NA,NA,2500,1450,2099,6500,1808,3895,2400,NA,NA,NA,2400,NA,2650,NA,2300,1495,1749,1860,NA,NA,1958,1700,NA,3049,3762,NA,2000,NA,1550,2156,NA,NA,2763,NA,NA,1775,3742,1668,4395,NA,NA,1650,1345,1900,2675,NA,NA,NA,1500,2800,3495,1600,2500,3945,1800,1925,NA,NA,NA,NA,NA,1645,1750,NA,1695,NA,1700,1793,NA,1500,NA,NA,2498,NA,2935,NA,2588,3200,NA,NA,NA,NA,1500,NA,NA,3700,3295,4050,3319,1575,NA,2945,1525,1500,NA,NA,NA,3350,2900,NA,1695,2800,2200,1400,2750,NA,NA,NA,NA,2500,1300,1500,NA,NA,NA,NA,2450,1892,2300,1850,1950,NA,NA,NA,1900,NA,1800,1750,1700,2850,NA,NA,NA,1600,3500,1425,1650,NA,NA,1675,NA,NA,NA,1500,3559,1950,1750,1700,NA,NA,5000,NA,2775,3200,NA,NA,1398,1750,NA,3600,NA,NA,NA,3000,2095,NA,NA,1685,NA
"83",2016-11-30,3500,3457,2797,1900,3130,NA,2000,NA,NA,3525,1650,NA,NA,1450,1999,NA,NA,1450,NA,2455,1599,NA,1600,1695,1450,NA,2293,2900,NA,1400,2016,NA,NA,2400,1475,2000,6495,1825,3934,2450,NA,NA,NA,2450,NA,2550,NA,2350,1450,1762,1788,NA,NA,1800,1650,NA,3002,3819,NA,1950,NA,1550,2249,NA,NA,2750,NA,NA,1700,3650,1650,4400,NA,NA,1650,1400,1899,2600,NA,NA,NA,NA,3009,3200,1595,2500,3795,1950,1900,NA,NA,NA,NA,NA,1645,1800,1833,1625,NA,1700,1800,1846,1500,NA,NA,2488,NA,2950,NA,2600,3195,NA,NA,NA,NA,NA,NA,NA,3617,3298,4035,3300,1550,NA,2848,NA,1500,NA,NA,NA,3350,2893,NA,1695,2747,2200,1395,2700,NA,NA,NA,NA,2500,1350,1500,NA,NA,NA,NA,2375,1850,2298,1800,1950,NA,NA,NA,1988,NA,1825,1850,1655,2659,NA,NA,NA,1600,3350,1450,1625,NA,NA,1650,NA,NA,NA,1500,3611,1900,1650,1655,NA,NA,4690,1350,2797,3130,NA,NA,1395,1750,NA,3595,NA,NA,NA,2950,2050,NA,NA,1700,NA
