"","Date","All Downtown","All Midtown","All Upper East Side","All Upper Manhattan","All Upper West Side","Alley Park","Astoria","Auburndale","Bath Beach","Battery Park City","Bay Ridge","Baychester","Bayside","Bedford Park","Bedford-Stuyvesant","Bellerose","Belmont","Bensonhurst","Bergen Beach","Boerum Hill","Borough Park","Bowne Park","Briarwood","Brighton Beach","Bronx","Bronxwood","Brooklyn","Brooklyn Heights","Brookville","Brownsville","Bushwick","Cambria Heights","Canarsie","Carroll Gardens","Castle Hill","Central Harlem","Central Park South","Central Queens","Chelsea","Chinatown","City Island","Civic Center","Clearview","Clinton Hill","Co-op City","Cobble Hill","College Point","Columbia St Waterfront District","Concourse","Coney Island","Corona","Country Club","Crotona Park East","Crown Heights","Ditmas Park","Douglaston","Downtown Brooklyn","DUMBO","Dyker Heights","East Brooklyn","East Elmhurst","East Flatbush","East Harlem","East New York","East Tremont","East Village","Eastchester","Edenwald","Elmhurst","Financial District","Flatbush","Flatiron","Flatlands","Floral Park","Flushing","Fordham","Forest Hills","Fort Greene","Fresh Meadows","Gerritsen Beach","Glen Oaks","Glendale","Gowanus","Gramercy Park","Gravesend","Greenpoint","Greenwich Village","Greenwood","Hamilton Heights","Highbridge","Hillcrest","Hollis","Howard Beach","Hunts Point","Inwood","Jackson Heights","Jamaica","Jamaica Estates","Jamaica Hills","Kensington","Kew Gardens","Kew Gardens Hills","Kingsbridge","Laconia","Laurelton","Little Italy","Little Neck","Long Island City","Longwood","Lower East Side","Manhattan","Manhattan Beach","Manhattanville","Marble Hill","Marine Park","Maspeth","Melrose","Middle Village","Midtown","Midtown East","Midtown South","Midtown West","Midwood","Mill Basin","Morningside Heights","Morris Heights","Morris Park","Morrisania","Mott Haven","New Hyde Park","Nolita","North Brooklyn","North Corona","Northeast Queens","Northwest Brooklyn","Northwest Queens","Norwood","NYC","Oakland Gardens","Ocean Parkway","Old Mill Basin","Ozone Park","Park Slope","Parkchester","Pelham Bay","Pelham Gardens","Pelham Parkway","Pomonok","Port Morris","Prospect Heights","Prospect Lefferts Gardens","Prospect Park","Prospect Park South","Queens","Queens Village","Queensboro Hill","Red Hook","Rego Park","Richmond Hill","Ridgewood","Riverdale","Rockaway All","Roosevelt Island","Rosedale","Schuylerville","Seagate","Sheepshead Bay","Soho","Soundview","South Brooklyn","South Jamaica","South Ozone Park","South Queens","South Richmond Hill","Springfield Gardens","St. Albans","Staten Island","Stuyvesant Town/PCV","Sunnyside","Sunset Park","The Rockaways","Throgs Neck","Tremont","Tribeca","University Heights","Upper East Side","Upper West Side","Utopia","Van Nest","Wakefield","Washington Heights","West Harlem","West Village","Westchester Village","Whitestone","Williamsbridge","Williamsburg","Windsor Terrace","Woodhaven","Woodlawn","Woodside","Woodstock"
"21",2011-09-30,3625,3350,2795,1995,3250,NA,1900,NA,1075,3840,1750,NA,1975,1000,1675,NA,NA,NA,NA,2500,NA,NA,NA,1313,1363,NA,2450,3000,NA,NA,1500,NA,NA,3500,NA,2000,5800,1595,3600,3150,NA,NA,NA,2500,NA,3235,NA,NA,1250,NA,950,NA,NA,1825,1575,NA,2500,4000,1450,1700,NA,2450,1897,NA,NA,3295,NA,NA,NA,3595,1100,4400,NA,NA,1450,NA,2248,2600,NA,NA,NA,NA,3475,3450,1250,2300,3938,2125,2275,NA,NA,NA,NA,NA,1600,1525,NA,NA,NA,1675,1450,NA,NA,NA,NA,4175,NA,3000,NA,2700,3250,NA,NA,NA,NA,NA,1237,NA,4225,3200,3398,3270,1473,NA,2995,NA,NA,NA,NA,NA,3685,2850,NA,1650,2800,2500,NA,3000,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,2700,1488,2700,NA,1850,NA,NA,NA,1500,NA,NA,1750,NA,2775,NA,NA,NA,1600,5400,NA,1500,NA,NA,1550,NA,NA,NA,NA,NA,1573,NA,NA,NA,NA,6495,1113,2795,3250,NA,NA,NA,1699,NA,3400,NA,NA,NA,2973,2300,NA,NA,NA,NA
"22",2011-10-31,3660,3395,2800,1985,3342,NA,1900,NA,1188,3850,1550,NA,1925,NA,1675,NA,NA,NA,NA,2998,NA,NA,NA,1300,1397,NA,2400,2975,NA,NA,1725,NA,NA,2900,NA,1995,5400,1650,3800,2900,NA,NA,NA,2535,NA,3050,NA,2600,1100,NA,950,NA,NA,1700,1650,NA,2500,4000,1425,1685,NA,2450,1950,NA,NA,2950,NA,NA,NA,3595,1250,4150,NA,NA,1325,NA,2150,2525,NA,NA,NA,NA,3055,3548,1359,2495,3950,2650,2200,NA,NA,NA,NA,NA,1625,NA,NA,NA,NA,1638,1450,NA,NA,NA,NA,3500,NA,2900,NA,2700,3264,NA,NA,NA,NA,NA,1243,NA,4450,3200,3300,3260,1500,NA,2500,NA,NA,NA,NA,NA,3548,2900,NA,1500,2800,2200,NA,3000,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,2525,1488,2613,NA,1795,NA,NA,2250,1550,NA,1525,1973,NA,2895,NA,NA,NA,1550,6515,NA,1500,NA,NA,1450,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,6095,1125,2800,3342,NA,NA,NA,1695,2500,3300,NA,NA,NA,3000,2200,NA,NA,NA,NA
"23",2011-11-30,3550,3400,2800,1995,3386,NA,1973,NA,1200,3700,1750,NA,1950,NA,1800,NA,NA,NA,NA,3000,1275,NA,NA,NA,1399,NA,2400,2875,NA,NA,1800,NA,NA,2500,NA,2100,5700,1575,3650,2425,NA,NA,NA,2495,NA,3150,NA,2950,1199,NA,950,NA,NA,1700,1575,NA,2625,4000,1600,1750,NA,1800,1900,NA,NA,2900,NA,NA,NA,3488,1300,4200,NA,NA,1282,NA,1998,2500,NA,NA,NA,NA,2950,3500,1250,2325,3973,2400,2350,NA,NA,NA,NA,NA,1450,1395,NA,NA,NA,1500,1468,NA,NA,NA,NA,2950,NA,2900,NA,2695,3250,NA,NA,NA,NA,NA,1243,NA,4500,3200,3475,3255,1500,NA,2625,NA,NA,NA,NA,NA,3995,2975,NA,1600,2700,2600,NA,3000,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,2500,1500,2600,NA,1795,NA,NA,2300,1675,NA,1500,1950,NA,2790,NA,NA,NA,1400,5400,NA,1500,NA,NA,1575,NA,NA,NA,NA,3963,1600,NA,NA,NA,NA,6448,1100,2800,3386,NA,NA,NA,1847,1998,3300,NA,NA,NA,3000,2400,NA,NA,NA,NA
"24",2011-12-31,3495,3375,2800,2000,3455,NA,2000,NA,1075,3615,1600,NA,1950,NA,1700,NA,NA,NA,NA,3800,NA,NA,NA,NA,1399,NA,2450,2700,NA,NA,1775,NA,NA,2600,NA,2000,5450,1650,3500,2475,NA,NA,NA,2600,NA,3200,NA,NA,1100,NA,NA,NA,NA,1663,1575,NA,2698,3775,NA,1700,NA,1588,1997,NA,NA,2900,NA,NA,NA,3400,1313,4425,NA,NA,1295,NA,1850,2500,NA,NA,NA,NA,3184,3398,1275,2500,3950,2100,2400,NA,NA,NA,NA,NA,1510,1500,NA,NA,NA,1550,NA,NA,NA,NA,NA,2950,NA,2788,NA,2300,3200,NA,NA,NA,NA,NA,1150,NA,4375,3150,3300,3298,1400,NA,2650,NA,NA,NA,NA,NA,3598,2850,NA,1575,2700,2250,NA,2995,NA,NA,NA,NA,2708,NA,NA,NA,NA,NA,NA,2450,1625,2500,NA,1800,NA,NA,2300,1525,NA,NA,1750,NA,2843,NA,NA,NA,1400,4950,NA,1450,NA,NA,1650,NA,NA,NA,NA,3574,1625,1550,NA,NA,NA,6795,NA,2800,3455,NA,NA,NA,1847,2148,3300,NA,NA,NA,2850,2325,NA,NA,NA,NA
"25",2012-01-31,3450,3300,2700,2000,3300,NA,2000,NA,1138,3400,1650,NA,1900,NA,1650,NA,NA,NA,NA,3500,NA,NA,NA,NA,1400,NA,2475,2750,NA,NA,1713,NA,NA,2900,NA,1995,5200,1650,3400,3150,NA,NA,NA,2650,NA,3000,NA,2350,1300,NA,NA,NA,NA,1900,1600,NA,2500,4200,1400,1700,NA,1900,2195,NA,NA,2995,NA,NA,NA,3450,1338,3800,NA,NA,1288,NA,1825,2500,NA,NA,NA,NA,NA,3495,1500,2300,3695,1948,2450,NA,NA,NA,NA,NA,1475,1500,1750,NA,NA,1650,1485,NA,NA,NA,NA,3500,NA,2800,NA,2450,3180,NA,NA,NA,NA,NA,NA,NA,4473,3100,3475,3200,1400,NA,2813,NA,NA,NA,NA,NA,3595,3000,NA,1575,2800,2200,NA,2975,NA,NA,NA,NA,2600,NA,NA,NA,NA,NA,NA,2200,1600,2450,NA,1800,NA,NA,1950,1610,NA,NA,1750,NA,2425,NA,NA,NA,1500,5400,NA,1500,NA,NA,1500,NA,NA,NA,NA,3817,1650,NA,NA,NA,NA,7500,NA,2700,3300,NA,NA,NA,1893,1750,3300,NA,1850,NA,3032,2325,NA,NA,NA,NA
"26",2012-02-29,3455,3288,2700,2000,3200,NA,2038,NA,NA,3500,1495,NA,1795,NA,1650,NA,NA,NA,NA,3500,NA,NA,NA,NA,1550,NA,2450,2700,NA,NA,1738,NA,NA,2800,NA,2000,6000,1940,3500,2575,NA,NA,NA,2750,NA,2900,NA,2400,1325,NA,NA,NA,NA,2000,1600,NA,2443,4200,1600,1750,NA,1588,2100,NA,NA,2850,NA,NA,NA,3400,1400,3950,NA,NA,1292,NA,1995,2550,NA,NA,NA,NA,NA,3250,1445,2300,3650,2000,2100,NA,NA,NA,NA,NA,1450,1500,1758,NA,NA,1525,1525,NA,2150,NA,NA,3450,NA,2930,NA,2650,3100,NA,NA,NA,NA,NA,NA,NA,4300,3050,3300,3150,1300,NA,2675,NA,NA,NA,NA,NA,3495,2995,NA,1525,2795,2810,NA,2945,NA,NA,NA,NA,2550,NA,NA,NA,NA,NA,NA,2250,1698,2400,NA,2500,NA,NA,2000,1550,NA,2915,1800,NA,2625,NA,NA,NA,1500,5200,NA,1500,NA,NA,1500,NA,NA,NA,NA,3555,1650,NA,NA,NA,NA,7495,1138,2700,3200,NA,NA,NA,1844,2200,3400,NA,1750,NA,3000,2325,NA,NA,NA,NA
"27",2012-03-31,3500,3264,2695,2000,3035,NA,2038,NA,NA,3500,1495,NA,1875,NA,1800,NA,NA,NA,NA,3000,NA,NA,NA,NA,1500,NA,2499,2700,NA,NA,1800,NA,NA,3798,NA,2000,5500,1913,3600,2523,NA,NA,NA,2698,NA,3050,NA,2600,1300,NA,NA,NA,NA,1950,1700,NA,2511,4250,NA,1800,NA,1600,2050,1100,NA,2885,NA,NA,NA,3375,1413,3950,NA,NA,1399,NA,1850,2600,NA,NA,NA,NA,1925,3250,NA,2300,3700,2000,1900,NA,NA,NA,NA,NA,1465,1500,1758,NA,NA,1600,1500,1363,2165,NA,NA,3548,NA,2915,NA,2800,3100,NA,NA,NA,NA,NA,NA,NA,4195,3050,3300,3290,1300,NA,2550,NA,NA,NA,NA,NA,3495,2950,NA,1626,2800,2785,NA,2950,NA,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,2398,1800,2500,NA,2500,NA,NA,2000,1525,NA,2915,1800,NA,3175,NA,NA,NA,1500,5400,NA,1500,NA,NA,1499,NA,NA,NA,NA,3455,1650,1525,NA,NA,NA,6000,1113,2695,3035,NA,NA,NA,1900,2148,3495,NA,1800,NA,3000,2350,NA,NA,NA,NA
"28",2012-04-30,3500,3350,2695,2000,3150,NA,2113,NA,NA,3600,1700,NA,1875,NA,1850,NA,NA,NA,NA,3263,NA,NA,NA,NA,1500,NA,2500,2500,NA,NA,1858,NA,NA,3675,NA,2125,6000,1900,3600,2550,NA,NA,NA,2763,NA,2850,NA,NA,1300,NA,NA,NA,NA,2000,1750,NA,2452,3500,NA,1850,NA,1600,2050,NA,NA,2998,NA,NA,NA,3500,NA,3850,NA,NA,1500,NA,1850,2758,NA,NA,NA,NA,2255,3200,NA,2600,3750,2000,1875,NA,NA,NA,NA,NA,1453,1440,1616,NA,NA,1800,1438,1450,2225,NA,NA,3450,NA,2938,NA,2995,3195,NA,NA,NA,NA,NA,NA,NA,4250,3095,3450,3300,1400,NA,2795,NA,NA,NA,NA,NA,3495,3000,NA,1663,2800,2760,NA,2995,NA,NA,NA,NA,2725,NA,NA,NA,NA,NA,NA,2500,1800,2595,NA,2350,NA,NA,2300,1400,NA,2760,1895,NA,3013,NA,NA,NA,1550,5400,NA,1550,NA,NA,1479,NA,NA,NA,NA,3705,1650,NA,NA,NA,NA,6250,1125,2695,3150,NA,NA,NA,1735,2300,3495,NA,NA,NA,3062,2300,NA,NA,NA,NA
"29",2012-05-31,3587,3395,2695,1995,3200,NA,2100,NA,NA,3798,1875,NA,1950,NA,1800,NA,NA,NA,NA,2675,1400,NA,NA,1725,1475,NA,2500,2925,NA,NA,1840,NA,NA,3600,NA,2095,4998,1713,3795,2500,NA,NA,NA,2550,NA,2795,NA,2775,1350,NA,NA,NA,NA,1900,1675,NA,2650,3650,NA,1800,NA,1600,2100,NA,NA,3000,NA,NA,NA,3450,NA,4450,NA,NA,1450,NA,1825,2700,NA,NA,NA,NA,2255,3395,1250,2600,3595,1998,1950,NA,NA,NA,NA,NA,1475,1500,1616,NA,NA,1800,1750,1573,2350,NA,NA,2875,NA,2850,NA,2795,3200,NA,NA,NA,NA,NA,NA,NA,4495,3100,4050,3300,1500,NA,2950,NA,NA,NA,NA,NA,3495,3000,NA,1700,2800,2745,NA,2995,NA,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,2400,2000,2600,NA,2495,NA,NA,2250,1540,NA,1950,1800,NA,3195,NA,NA,NA,1500,5000,NA,1600,NA,NA,1499,NA,NA,NA,NA,3443,1650,NA,NA,NA,NA,6950,1225,2695,3200,NA,NA,NA,1750,1948,3500,NA,1775,NA,3150,2200,NA,NA,NA,NA
"30",2012-06-30,3550,3395,2750,1995,3200,NA,1990,1600,NA,3905,1450,NA,2000,NA,1795,NA,NA,NA,NA,2850,NA,NA,NA,1613,1400,NA,2500,3150,NA,1350,2000,NA,NA,3400,NA,1983,5500,1800,3800,2450,NA,NA,NA,2688,NA,2590,NA,2500,1400,NA,NA,NA,NA,1850,1598,NA,2800,3700,NA,1800,NA,1600,2095,NA,NA,3000,NA,NA,NA,3500,1350,4475,NA,NA,1398,NA,1825,2500,NA,NA,NA,1450,2200,3300,1410,2500,3495,1950,2175,NA,NA,NA,NA,NA,1545,1500,1899,NA,NA,1600,2100,1573,NA,NA,NA,2599,NA,2885,NA,2750,3200,NA,NA,NA,NA,NA,NA,NA,4200,3100,3895,3250,1450,NA,2950,NA,NA,NA,NA,NA,3495,3150,NA,1700,2800,2720,NA,2995,NA,NA,NA,NA,2850,NA,NA,NA,NA,NA,NA,2550,1800,2700,NA,2455,NA,NA,2300,1525,NA,2567,1750,NA,3025,NA,NA,NA,1400,4100,NA,1550,NA,NA,1575,NA,NA,NA,1400,3516,1725,1598,NA,NA,NA,6995,NA,2750,3200,NA,NA,NA,1750,1900,3400,NA,NA,NA,3250,2100,NA,NA,NA,NA
"31",2012-07-31,3500,3395,2700,2000,3250,NA,2175,NA,NA,4450,1450,NA,1850,1050,1750,NA,NA,NA,NA,3048,1300,NA,NA,1650,1499,NA,2500,3350,NA,NA,2025,NA,NA,2875,NA,2200,6250,1775,3600,2425,NA,NA,NA,2727,NA,3025,NA,2550,1475,NA,NA,NA,NA,1900,1750,NA,2800,4100,NA,1800,NA,2198,2095,NA,NA,3000,NA,NA,NA,3675,1425,4388,NA,NA,1495,NA,2025,2650,NA,NA,1850,1450,2650,3273,1410,2500,3600,1950,1995,NA,NA,NA,NA,NA,1545,1500,1758,NA,NA,1550,2250,NA,NA,NA,NA,2499,NA,2885,NA,2695,3200,NA,NA,NA,NA,1625,NA,NA,4100,3100,3770,3300,1400,NA,2995,NA,NA,NA,NA,NA,3495,3100,NA,1750,2863,2765,NA,2995,NA,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,2500,1673,2595,1350,2445,NA,NA,2400,1500,NA,2590,1800,NA,3025,NA,NA,NA,1500,3975,NA,1595,NA,NA,1459,NA,NA,NA,1400,3615,1663,1648,NA,NA,NA,7250,NA,2700,3250,NA,NA,NA,1750,1900,3495,NA,1900,NA,3200,2100,NA,NA,NA,NA
"32",2012-08-31,3550,3400,2735,2050,3300,NA,2250,NA,NA,4375,1498,NA,1850,1025,1750,NA,NA,1525,NA,3100,NA,NA,NA,1663,1500,NA,2500,3500,NA,NA,2000,NA,NA,3750,NA,2295,6125,1695,3600,2900,NA,NA,NA,3010,NA,3200,NA,2500,1375,NA,NA,NA,NA,1935,1750,NA,2835,4300,NA,1845,NA,1808,2173,1350,NA,3000,NA,NA,1515,3600,1400,4350,NA,NA,1513,NA,2050,2700,NA,NA,NA,1500,2650,3300,1500,2700,3700,2150,1925,NA,NA,NA,NA,NA,1550,1500,NA,NA,NA,1650,2877,NA,1750,NA,NA,2500,NA,2875,NA,2700,3200,NA,NA,NA,NA,NA,NA,NA,4200,3150,3700,3350,1375,NA,2795,NA,NA,NA,NA,NA,3495,3000,NA,1850,3000,2758,NA,3000,NA,NA,NA,NA,2750,NA,NA,NA,NA,NA,NA,2650,1695,2500,1200,2375,NA,NA,2400,1500,NA,2613,1810,NA,3048,NA,NA,NA,1500,4417,NA,1600,NA,NA,1400,NA,NA,NA,1400,3760,1650,1850,NA,NA,NA,6695,1175,2735,3300,NA,NA,NA,1775,2400,3495,NA,1850,NA,3100,2100,NA,NA,NA,NA
"33",2012-09-30,3650,3410,2825,2000,3300,NA,2250,NA,NA,4185,1800,NA,1850,1000,1800,NA,NA,1550,NA,3275,NA,NA,NA,1700,1400,NA,2650,3300,NA,NA,2150,NA,NA,3550,NA,2200,6400,1650,3700,2698,NA,NA,NA,3000,NA,3000,NA,2500,1300,NA,NA,NA,NA,1935,1725,NA,2813,4300,NA,1881,NA,1488,2150,1400,NA,2995,NA,NA,1515,3700,1425,4395,NA,NA,1500,NA,2025,2575,NA,NA,NA,1700,2850,3425,1563,2500,3973,2125,1850,NA,NA,NA,NA,NA,1525,1575,NA,NA,NA,1800,2995,NA,1750,NA,NA,2800,NA,2900,NA,2800,3250,NA,NA,NA,NA,NA,NA,NA,4295,3195,3625,3390,1375,NA,2973,NA,NA,NA,NA,NA,3395,3300,NA,1825,3000,2670,NA,3050,NA,NA,NA,NA,2850,NA,NA,NA,NA,NA,NA,2450,1650,2600,1350,2200,NA,NA,2350,1465,NA,1600,1999,NA,2813,NA,NA,NA,1500,4875,NA,1600,NA,NA,1400,NA,NA,NA,1375,3700,1500,1850,NA,NA,NA,6500,1150,2825,3300,NA,NA,NA,1800,2175,3495,NA,1900,NA,3325,2000,NA,NA,NA,NA
"34",2012-10-31,3600,3400,2795,1995,3350,NA,2150,NA,NA,4050,1800,NA,1900,NA,1800,NA,2400,NA,NA,3075,NA,NA,NA,1700,1500,NA,2600,3200,NA,NA,2025,NA,NA,3500,NA,2000,6400,1900,3500,2600,NA,NA,NA,3000,NA,2895,NA,3000,1375,1725,NA,NA,NA,1911,1700,NA,2800,4300,NA,1825,NA,1225,2150,1450,NA,3000,NA,NA,1950,3650,1325,4173,NA,NA,1513,1075,2100,2550,NA,NA,1850,1750,2675,3500,1250,2650,3750,2048,1960,NA,NA,NA,NA,NA,1499,1700,NA,NA,NA,1850,3046,NA,1525,NA,NA,2575,NA,2900,NA,2750,3200,NA,NA,NA,NA,NA,NA,NA,4200,3150,3675,3350,1325,NA,2775,NA,NA,NA,NA,NA,3395,3300,NA,1850,3000,2585,NA,3000,NA,NA,NA,NA,2850,NA,NA,NA,NA,NA,NA,2500,1650,2600,NA,2100,NA,NA,2350,1500,NA,2399,1873,NA,3095,NA,NA,NA,1400,6000,NA,1550,NA,NA,1400,NA,NA,NA,1500,3650,1550,1750,NA,NA,NA,6995,1113,2795,3350,NA,NA,NA,1800,2200,3500,NA,1800,NA,3350,2200,NA,NA,NA,NA
"35",2012-11-30,3675,3450,2849,2000,3350,NA,2046,NA,NA,4100,1800,NA,1925,1100,1850,NA,2175,NA,NA,3000,NA,NA,NA,1800,1600,NA,2600,3000,NA,NA,2000,NA,NA,3200,NA,2100,7000,1850,3695,2550,NA,NA,NA,2950,NA,3150,NA,2925,1350,1550,NA,NA,NA,1922,1600,NA,2923,4350,NA,1900,NA,1175,2100,1513,NA,3000,NA,NA,1950,3900,1350,4300,NA,NA,1563,1200,1895,2625,NA,NA,NA,1575,2638,3500,1325,2650,3895,2200,2100,NA,NA,NA,NA,NA,1425,1675,NA,NA,NA,1988,2225,NA,1388,NA,NA,3700,NA,2903,NA,2850,3250,NA,NA,NA,NA,1550,NA,NA,4000,3150,3600,3450,1400,NA,2725,NA,NA,NA,NA,NA,3395,3277,NA,1725,3000,2400,NA,3000,NA,NA,NA,NA,2900,NA,NA,NA,NA,NA,NA,2300,1673,2600,1550,2000,NA,NA,2200,1500,NA,2338,1850,NA,2775,NA,NA,NA,1400,5700,NA,1525,NA,NA,1335,NA,NA,NA,1770,3825,1550,1700,NA,NA,NA,6898,1199,2849,3350,NA,NA,NA,1800,1973,3495,NA,1900,NA,3350,2200,NA,NA,NA,NA
"36",2012-12-31,3675,3450,2800,2000,3300,NA,2000,NA,NA,3995,1925,NA,1925,NA,1995,NA,2400,NA,NA,3200,NA,NA,NA,1900,1500,NA,2700,2775,NA,NA,2099,NA,NA,3000,NA,2000,6400,1900,3715,2378,NA,NA,NA,2850,NA,3200,NA,3300,1399,NA,NA,NA,NA,1885,1700,NA,3000,4100,NA,1900,NA,1295,2200,1450,NA,3000,NA,NA,1950,3664,1500,4300,NA,NA,1625,NA,2050,2750,NA,NA,NA,1400,2900,3500,1495,2700,3683,2250,2150,NA,NA,NA,NA,NA,1450,1600,NA,NA,NA,1700,2150,1623,1300,NA,NA,4125,NA,2860,NA,2998,3250,NA,NA,NA,NA,NA,NA,NA,4000,3150,3498,3475,1350,NA,2700,NA,NA,NA,NA,NA,3225,3372,NA,1700,3000,2378,NA,3000,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,2275,1650,2500,NA,2000,NA,NA,2400,1550,NA,2384,1800,NA,2795,NA,NA,NA,1400,5500,NA,1600,NA,NA,1335,NA,NA,NA,2095,3850,1623,1700,NA,NA,NA,6995,1199,2800,3300,NA,NA,NA,1800,1950,3600,NA,1975,NA,3499,1988,NA,NA,NA,NA
"37",2013-01-31,3550,3400,2795,1995,3200,NA,2000,NA,NA,3800,1550,NA,1900,NA,1995,NA,NA,1450,NA,3100,NA,NA,1450,2200,1413,NA,2500,2800,NA,1425,2100,NA,NA,3400,NA,2000,6800,1750,3650,2750,NA,NA,NA,2525,NA,3000,NA,2600,1400,1800,NA,NA,NA,1950,1700,NA,3000,4100,NA,1990,NA,1295,2198,1650,NA,3100,NA,NA,1900,3500,1500,4350,NA,NA,1525,NA,1995,2600,NA,NA,NA,1450,2569,3295,1400,2500,3600,2100,1995,NA,NA,NA,NA,NA,1450,1548,NA,NA,NA,1500,1650,NA,1325,NA,NA,4000,NA,2798,NA,2873,3200,NA,NA,NA,NA,1550,NA,NA,3973,3150,3500,3397,1350,NA,2575,NA,NA,NA,NA,NA,3395,3200,NA,1650,2850,2300,NA,2995,NA,NA,NA,NA,2650,NA,NA,NA,NA,NA,NA,2400,1488,2500,1575,2000,NA,NA,2500,1600,NA,2392,1800,NA,2850,NA,NA,NA,1400,5500,NA,1500,NA,NA,1450,NA,NA,NA,1968,3900,1575,1600,NA,NA,NA,7000,1175,2795,3200,NA,NA,NA,1800,1900,3500,NA,1938,NA,3398,2200,NA,NA,NA,NA
"38",2013-02-28,3500,3425,2800,2000,3250,NA,2000,NA,NA,3500,1498,NA,1900,NA,1950,NA,NA,1500,NA,3000,NA,NA,1463,2300,1423,NA,2500,3000,NA,1450,2200,NA,NA,2950,NA,2000,7500,1798,3695,2750,NA,NA,NA,2650,NA,2875,NA,2625,1400,1900,NA,NA,NA,2000,1600,NA,2925,3500,1395,1995,NA,1295,2228,1650,NA,3095,NA,NA,1900,3415,1500,4358,NA,NA,1500,NA,1900,2895,NA,NA,NA,1450,2950,3395,1375,2650,3795,2100,2100,NA,NA,NA,NA,NA,1400,1600,NA,NA,NA,1500,1673,NA,1295,NA,NA,3950,NA,2838,NA,2993,3200,NA,NA,NA,NA,1550,NA,NA,4200,3200,3450,3400,1300,NA,2650,NA,NA,NA,NA,NA,3100,3200,NA,1673,2900,2275,NA,3000,NA,NA,NA,NA,2600,NA,NA,NA,NA,NA,NA,2725,1500,2500,1550,2000,NA,NA,2500,1600,NA,2292,1800,NA,3000,NA,NA,NA,1500,4495,NA,1500,NA,NA,1500,NA,NA,NA,1968,3808,1595,1450,NA,NA,NA,6445,1188,2800,3250,NA,NA,NA,1800,1998,3350,NA,1900,NA,3300,2100,NA,NA,NA,NA
"39",2013-03-31,3500,3400,2795,2000,3200,NA,1950,NA,NA,3500,1925,NA,2000,NA,1950,NA,NA,1425,NA,3000,NA,NA,1450,1900,1475,NA,2500,3300,NA,1450,2200,NA,NA,3200,NA,2100,7500,1750,3600,2675,NA,NA,NA,2585,NA,2850,NA,3150,1400,1775,NA,NA,NA,2000,1600,NA,2915,3650,1348,1950,NA,1325,2250,1363,NA,3025,NA,NA,1900,3350,1500,4198,NA,NA,1460,NA,1800,2889,NA,NA,NA,NA,3000,3500,1375,2650,3600,2150,2000,1248,NA,NA,NA,NA,1500,1600,NA,NA,NA,1700,1648,NA,1295,NA,NA,3500,NA,2850,NA,2899,3200,NA,NA,NA,NA,1575,NA,NA,4100,3195,3450,3390,1300,NA,2697,NA,NA,NA,NA,NA,3225,3150,NA,1700,2950,2200,NA,3000,NA,NA,NA,NA,2595,NA,NA,NA,NA,NA,NA,2625,1800,2500,1400,2000,NA,NA,2500,1600,NA,2246,1825,NA,3025,NA,NA,NA,1488,4495,NA,1525,NA,NA,1500,NA,NA,NA,2095,3458,1600,1750,NA,NA,NA,6000,1200,2795,3200,NA,NA,NA,1800,2100,3400,NA,NA,NA,3200,2100,NA,NA,NA,NA
"40",2013-04-30,3500,3395,2750,2000,3200,NA,2000,NA,NA,3568,1795,NA,2050,NA,1983,NA,NA,1138,NA,3200,NA,NA,1550,1775,1500,NA,2500,2995,NA,1450,2400,NA,NA,3350,NA,2108,7500,1750,3725,2800,NA,NA,NA,2600,NA,3100,NA,3075,1400,1980,NA,NA,NA,2100,1675,NA,2900,4200,1200,2000,NA,1450,2200,1363,NA,3100,NA,NA,1925,3350,1450,4195,NA,NA,1600,NA,1800,2800,NA,NA,NA,NA,3034,3363,1400,2650,3500,2100,1997,NA,NA,NA,NA,NA,1413,1650,1573,NA,NA,1650,1575,1695,1250,NA,NA,4650,NA,2995,NA,2895,3200,NA,NA,NA,NA,NA,NA,NA,4000,3195,3450,3350,1500,NA,2795,NA,NA,NA,1500,NA,3300,3000,NA,1700,3000,2300,1595,3000,NA,NA,NA,NA,2650,1300,NA,NA,NA,NA,NA,2725,1950,2500,1400,2000,NA,NA,2500,1563,NA,2292,1838,NA,3095,NA,NA,NA,1513,4995,NA,1600,NA,NA,1550,NA,NA,NA,1995,2965,1650,1675,NA,NA,NA,6500,1168,2750,3200,NA,NA,NA,1800,1995,3495,NA,NA,NA,3000,2200,NA,NA,NA,NA
